id,observation url,image file,scientific name,common name,no. of identification agreements,no. of identification disagreements,help identify?,group,habitat,observed on,location title,location scale,longitude,latitude,Geoprivacy enabled,notes,tags,post to user groups,user name,user,created on,updated on
370554,http://indiabiodiversity.org/observation/show/370554,http://indiabiodiversity.org/biodiv/observations/ebc1ad23-c545-40ef-9eae-18c2153dd3bc/492.jpeg,Troides minos,Chrysalis Of Southern Birdwing.,1,0,NO,Arthropods,Others,03/03/2015,"Butterfly Conservatory Garden, Priol, Goa 403115, India",Accurate,74.0124130249,15.4297189713,false,<p>	Butterfly conservation park</p>,,ButterflyIndia,Pamela,http://indiabiodiversity.org/user/show/3619,08/03/2015,08/03/2015
271986,http://indiabiodiversity.org/observation/show/271986,http://indiabiodiversity.org/biodiv/observations/7a2d0b2a-664f-40ff-bcef-140303b2688e/P1070767.JPG,Papilionidae,,2,1,NO,Arthropods,Others,25/03/2013,kodumthara,Accurate,76.7796020508,9.249874115,false,,,"The Western Ghats, ButterflyIndia",Arya Gopinath,http://indiabiodiversity.org/user/show/3457,25/03/2013,06/03/2015
343300,http://indiabiodiversity.org/observation/show/343300,"http://indiabiodiversity.org/biodiv/observations/5cecec2f-59d1-4baa-8740-8d4d74844a72/162.JPG, http://indiabiodiversity.org/biodiv/observations/5cecec2f-59d1-4baa-8740-8d4d74844a72/893.JPG",Pachliopta pandiyana,"Malabar Rosewood, Malabar Rose",4,0,NO,Arthropods,Forest,19/04/2014,"Kallar, Kerala 695551, India",Accurate,77.1291046143,8.7098379135,false,,,"PlantsIndia, The Western Ghats, ButterflyIndia",Chief RedEarth,http://indiabiodiversity.org/user/show/3540,26/04/2014,06/03/2015
369542,http://indiabiodiversity.org/observation/show/369542,"http://indiabiodiversity.org/biodiv/observations/f7e6633b-21ed-46b2-b60e-03971749ff78/266.jpeg, http://indiabiodiversity.org/biodiv/observations/f7e6633b-21ed-46b2-b60e-03971749ff78/954.jpeg",Pachliopta aristolochiae,Common Rose,1,1,NO,Arthropods,Others,19/02/2015,"My garden, Tiruvannamalai, Tamil Nadu, India",Accurate,79.0554733276,12.2194957733,false,<p>	rural garden</p>,,ButterflyIndia,Pamela,http://indiabiodiversity.org/user/show/3619,19/02/2015,06/03/2015
370363,http://indiabiodiversity.org/observation/show/370363,http://indiabiodiversity.org/biodiv/observations/986bddf8-bc87-4a99-be3a-216c92be7735/515.JPG,Pachliopta hector,,1,0,NO,Arthropods,Thicket,28/02/2015,"Nagarhole National Park, State Highway 33, Huralipura, Karnataka 571114, India",Approximate,76.2540435791,11.9278211594,false,,,"The Western Ghats, ButterflyIndia",Anup A. Kulkarni,http://indiabiodiversity.org/user/show/3114,04/03/2015,04/03/2015
272553,http://indiabiodiversity.org/observation/show/272553,http://indiabiodiversity.org/biodiv/observations/v,Papilio dravidarum,Malabar Raven,2,1,NO,Arthropods,Agriculture,23/04/2013,Karimannoor,Approximate,76.7703018188,9.923406601,false,<p>	Malabar Raven Butterfly ( Papilio dravidarum) feeding on an Ixora plant flower. The &nbsp;Malabar Raven is a mimic of the unpalatable Common Crow Euploea core.&nbsp;</p>,butterfly,"The Western Ghats, ButterflyIndia",Thomas Vattakaven,http://indiabiodiversity.org/user/show/1426,23/04/2013,01/03/2015
370164,http://indiabiodiversity.org/observation/show/370164,"http://indiabiodiversity.org/biodiv/observations/181658a2-fd1f-40c3-a87a-6e521a6a87d0/10.JPG, http://indiabiodiversity.org/biodiv/observations/181658a2-fd1f-40c3-a87a-6e521a6a87d0/79.JPG, http://indiabiodiversity.org/biodiv/observations/181658a2-fd1f-40c3-a87a-6e521a6a87d0/647.JPG, http://indiabiodiversity.org/biodiv/observations/181658a2-fd1f-40c3-a87a-6e521a6a87d0/295.JPG, http://indiabiodiversity.org/biodiv/observations/181658a2-fd1f-40c3-a87a-6e521a6a87d0/643.JPG",Pachliopta aristolochiae,,1,0,NO,Arthropods,Forest,10/01/2015,"Aruvikkara, Kerala, India",Accurate,77.0161437988,8.5654029846,false,,,ButterflyIndia,Chief RedEarth,http://indiabiodiversity.org/user/show/3540,27/02/2015,27/02/2015
370035,http://indiabiodiversity.org/observation/show/370035,http://indiabiodiversity.org/biodiv/observations/e4fda0ba-d9ff-4d9d-8a9b-3fed4c842442/77.jpg,Pachliopta aristolochiae,Common Rose,1,0,NO,Arthropods,Urban,25/02/2015,"Alappuzha, Kerala, India",Accurate,76.3388519287,9.4980669022,false,,"bioblitz, atree cerc, sdvbhs, alappuzha","Vembanad Wetland Conservation Program, ButterflyIndia","SDV Boys HS, Alappuzha",http://indiabiodiversity.org/user/show/5670,25/02/2015,26/02/2015
369842,http://indiabiodiversity.org/observation/show/369842,http://indiabiodiversity.org/biodiv/observations/b2d4d044-ecc0-4c50-bd20-c4f4c506e2f2/123.JPG,Papilio polytes,Common Mormon,1,0,NO,Arthropods,Swamp,18/02/2015,"Thottappally, Purakkad, Kerala, India",Approximate,76.3839874268,9.3221826553,false,,"atree cerc, bioblitz, bioblits, ghs naluchira","Vembanad Wetland Conservation Program, ButterflyIndia","GHS NALUCHIRA,THOTTAPPALLY",http://indiabiodiversity.org/user/show/5841,24/02/2015,24/02/2015
369849,http://indiabiodiversity.org/observation/show/369849,"http://indiabiodiversity.org/biodiv/observations/3a35ef3e-c057-4f03-821a-25162f998d2e/17.JPG, http://indiabiodiversity.org/biodiv/observations/3a35ef3e-c057-4f03-821a-25162f998d2e/68.JPG",Graphium agamemnon,Tailed Green Jay,1,0,NO,Arthropods,Swamp,18/02/2015,"Thottappally, Purakkad, Kerala, India",Approximate,76.3839874268,9.3221826553,false,,"atree cerc, ghs naluchira, bioblitz, bioblits","Vembanad Wetland Conservation Program, ButterflyIndia","GHS NALUCHIRA,THOTTAPPALLY",http://indiabiodiversity.org/user/show/5841,24/02/2015,24/02/2015
369780,http://indiabiodiversity.org/observation/show/369780,http://indiabiodiversity.org/biodiv/observations/982adce3-d7fd-4ed3-b166-764b9789aee0/783.jpg,Pachliopta hector,Crimson Rose,1,0,NO,Arthropods,Forest,01/02/2015,"Tadoba National Park, Chandrapur, Maharashtra 442401, India",Approximate,79.4253768921,20.2484664917,false,,,ButterflyIndia,Pramod CL,http://indiabiodiversity.org/user/show/3568,23/02/2015,23/02/2015
369706,http://indiabiodiversity.org/observation/show/369706,http://indiabiodiversity.org/biodiv/observations/5e934c71-5c2d-475b-b7ed-bd8231242ff9/722.jpg,Papilio demoleus,Lime Butterfly,1,0,NO,Arthropods,Forest,15/06/2014,"Manas Chowki Echo Camp, Dihira, Assam 781372",Approximate,91.4147109985,26.795923233,false,                        ,"butterfly, brojo, bodoland","Northeast India Biodiversity, ButterflyIndia",Brojo Kumar Basumatary,http://indiabiodiversity.org/user/show/4523,23/02/2015,23/02/2015
368530,http://indiabiodiversity.org/observation/show/368530,http://indiabiodiversity.org/biodiv/observations/5ae99fe9-2e4e-417b-b24e-47e3ff9e6715/586.jpg,Papilio clytia,Common Mime,1,0,NO,Arthropods,Urban,09/02/2015,"Alappuzha, Kerala, India",Accurate,76.3388519287,9.4980669022,false,,"bioblitz, atree cerc, sdvbhs, alappuzha","Vembanad Wetland Conservation Program, ButterflyIndia","SDV Boys HS, Alappuzha",http://indiabiodiversity.org/user/show/5670,09/02/2015,16/02/2015
369028,http://indiabiodiversity.org/observation/show/369028,http://indiabiodiversity.org/biodiv/observations/21e2b63a-8280-4cd8-8096-8138b1a35be9/511.jpg,Graphium agamemnon,,2,0,NO,Arthropods,Urban,12/02/2015,"Alappuzha, Kerala, India",Accurate,76.3388519287,9.4980669022,false,,"bioblitz, atree cerc, sdvbhs, alappuzha","Vembanad Wetland Conservation Program, ButterflyIndia","SDV Boys HS, Alappuzha",http://indiabiodiversity.org/user/show/5670,12/02/2015,16/02/2015
368827,http://indiabiodiversity.org/observation/show/368827,http://indiabiodiversity.org/biodiv/observations/57583c5d-dcce-48de-b00d-6b21bb44f3d0/788.jpeg,Papilio polytes,,1,0,NO,Arthropods,Swamp,03/02/2015,"Thakazhy Bridge, State Highway 12, Kuttanad Taluk, Kerala 688562, India",Approximate,76.4244766235,9.3705425262,false,                        ,"atree cerc, bioblitz, sahss edathua",ButterflyIndia,"St. Aloysius H S S, Edathua",http://indiabiodiversity.org/user/show/3294,11/02/2015,12/02/2015
368219,http://indiabiodiversity.org/observation/show/368219,http://indiabiodiversity.org/biodiv/observations/e0cfe152-4c00-4686-8117-fedbc3dca099/142.jpg,Papilio demoleus,Lime Butterfly,1,0,NO,Arthropods,Urban,05/02/2015,"Alappuzha, Kerala, India",Accurate,76.3388519287,9.4980669022,false,,"bioblitz, atree cerc, sdvbhs, alappuzha","Vembanad Wetland Conservation Program, ButterflyIndia","SDV Boys HS, Alappuzha",http://indiabiodiversity.org/user/show/5670,05/02/2015,05/02/2015
366698,http://indiabiodiversity.org/observation/show/366698,"http://indiabiodiversity.org/biodiv/observations/e573ec74-462a-429d-8899-413bbbb002d2/436.jpeg, http://indiabiodiversity.org/biodiv/observations/e573ec74-462a-429d-8899-413bbbb002d2/84.jpeg, http://indiabiodiversity.org/biodiv/observations/e573ec74-462a-429d-8899-413bbbb002d2/934.jpeg, http://indiabiodiversity.org/biodiv/observations/e573ec74-462a-429d-8899-413bbbb002d2/905.jpeg, http://indiabiodiversity.org/biodiv/observations/e573ec74-462a-429d-8899-413bbbb002d2/206.jpeg, http://indiabiodiversity.org/biodiv/observations/e573ec74-462a-429d-8899-413bbbb002d2/349.jpeg",Graphium agamemnon,Tailed Jay,1,0,NO,Arthropods,Others,23/01/2015,"My garden, Tiruvannamalai, Tamil Nadu, India",Accurate,79.0554733276,12.2194957733,false,<p>	rural garden</p>,,ButterflyIndia,Pamela,http://indiabiodiversity.org/user/show/3619,26/01/2015,26/01/2015
362697,http://indiabiodiversity.org/observation/show/362697,http://indiabiodiversity.org/biodiv/observations/c84464f9-7b38-49b1-969e-3ce54716a84b/26.JPG,Papilio demoleus,Common Lime Butterfly Larvae,1,0,NO,Arthropods,Swamp,26/11/2014,"Karapuzha, Kottayam, Kerala, India",Approximate,76.5067825317,9.5781793594,false,,"atree cerc, bioblitz, ghss karappuzha, vembanad, jalapadom",Vembanad Wetland Conservation Program,GHSS Karapuzha,http://indiabiodiversity.org/user/show/6206,09/01/2015,24/01/2015
366333,http://indiabiodiversity.org/observation/show/366333,http://indiabiodiversity.org/biodiv/observations/5b502b9c-3049-44f6-865b-92e99dbf0bea/24.jpg,Papilio dravidarum,Malabar Ravan,1,0,NO,Arthropods,Forest,19/08/2014,"Thattekkad Birdsanctuary, Ernakulam district,  Kerala 2012.",Approximate,76.6931304932,12.4215564728,false,,,ButterflyIndia,Manoj,http://indiabiodiversity.org/user/show/5567,21/01/2015,21/01/2015
348213,http://indiabiodiversity.org/observation/show/348213,http://indiabiodiversity.org/biodiv/observations/b42877e7-26e6-43d5-9c10-2e8cb8e0d4bf/219.JPG,Papilio polytes,Common Mormon,1,0,NO,Arthropods,Urban,10/11/2013,"Kovilpathagai, Chennai, Tamil Nadu 600062, India",Accurate,80.1070785522,13.1450042725,false,,,ButterflyIndia,Vijay,http://indiabiodiversity.org/user/show/5765,17/07/2014,21/01/2015
362530,http://indiabiodiversity.org/observation/show/362530,http://indiabiodiversity.org/biodiv/observations/4e98412d-540b-49fe-85b4-99c024189b95/383.jpg,Pachliopta aristolochiae,Common Rose,1,0,NO,Arthropods,Urban,07/01/2015,"Ariyankuppam, Puducherry, India",Approximate,79.8017272949,11.8932628632,false,,,ButterflyIndia,Dharanidharan Arumugam,http://indiabiodiversity.org/user/show/4645,07/01/2015,21/01/2015
365742,http://indiabiodiversity.org/observation/show/365742,http://indiabiodiversity.org/biodiv/observations/79c6c00b-01e8-45ab-9e94-07a8a8c67fac/311.jpg,Papilio demoleus,Common Lime Butterfly,2,0,NO,Arthropods,Forest,01/11/2014,"Ambyvalley road,Lonavala, Maharashtra",Approximate,73.390045166,18.6982860565,false,                        ,,"The Western Ghats, ButterflyIndia",satish nikam,http://indiabiodiversity.org/user/show/117,19/01/2015,19/01/2015
360961,http://indiabiodiversity.org/observation/show/360961,http://indiabiodiversity.org/biodiv/observations/4eb662ad-36e1-486b-a6db-1ed21863957b/776.jpeg,Papilio polytes,Common Mormon (Female),1,0,NO,Arthropods,Others,22/12/2014,"My garden, Tiruvannamalai",Accurate,79.0555038452,12.2194852829,false,<p>	rural garden</p>,,ButterflyIndia,Pamela,http://indiabiodiversity.org/user/show/3619,22/12/2014,19/01/2015
365136,http://indiabiodiversity.org/observation/show/365136,"http://indiabiodiversity.org/biodiv/observations/ba92b7e9-d7eb-418c-a0c4-14a1a084a64e/297.jpeg, http://indiabiodiversity.org/biodiv/observations/ba92b7e9-d7eb-418c-a0c4-14a1a084a64e/908.jpeg",Papilio crino,Common Banded Peacock,2,1,NO,Arthropods,Forest,14/01/2015,"Arunagiri Forest Park, Thiruvannammalai, Tamil Nadu 606603, India",Accurate,79.1200027466,12.1199998856,false,,,ButterflyIndia,Pamela,http://indiabiodiversity.org/user/show/3619,16/01/2015,19/01/2015
365711,http://indiabiodiversity.org/observation/show/365711,"http://indiabiodiversity.org/biodiv/observations/788e4f27-0e2c-4525-a7e5-2410b060c1c8/851.jpeg, http://indiabiodiversity.org/biodiv/observations/788e4f27-0e2c-4525-a7e5-2410b060c1c8/397.jpeg, http://indiabiodiversity.org/biodiv/observations/788e4f27-0e2c-4525-a7e5-2410b060c1c8/19.jpeg",Graphium agamemnon,Tailed Jay,2,0,NO,Arthropods,Others,17/01/2015,"My garden, Tiruvannamalai, Tamil Nadu, India",Accurate,79.0554733276,12.2194957733,false,,,ButterflyIndia,Pamela,http://indiabiodiversity.org/user/show/3619,17/01/2015,19/01/2015
362696,http://indiabiodiversity.org/observation/show/362696,http://indiabiodiversity.org/biodiv/observations/1ad297df-92eb-4624-9e78-a51ed3cabc50/195.JPG,Papilio demoleus,Common Lime Butterfly,1,0,NO,Arthropods,Swamp,26/11/2014,"Karapuzha, Kottayam, Kerala, India",Approximate,76.5067825317,9.5781793594,false,                        ,"atree cerc, bioblitz, ghss karappuzha, vembanad, jalapadom","Vembanad Wetland Conservation Program, ButterflyIndia",GHSS Karapuzha,http://indiabiodiversity.org/user/show/6206,09/01/2015,16/01/2015
361493,http://indiabiodiversity.org/observation/show/361493,http://indiabiodiversity.org/biodiv/observations/6e2874cf-731c-48f5-a923-2c23a6733a0a/706.JPG,Graphium agamemnon,Tailed Jay,2,0,NO,Arthropods,All,18/11/2014,"skmhss Kumarakom, Kerala, India",Approximate,76.4271621704,9.6234512329,false,,"atree cerc, skmhss kumarakom, kumarakom, bioblitz, vembanad, jalapadom","Vembanad Wetland Conservation Program, ButterflyIndia",SKM HSS Kumarakom,http://indiabiodiversity.org/user/show/5985,30/12/2014,16/01/2015
329382,http://indiabiodiversity.org/observation/show/329382,http://indiabiodiversity.org/biodiv/observations/a1a7332c-1699-4f61-b344-1e5181f29eca/102.jpg,Papilio clytia,Common Mime Caterpillar,1,0,NO,Arthropods,Forest,29/06/2012,"State Highway 41, Alluri Sitaramaraju Forest Area, Kuduru, Andhra Pradesh 533295",Approximate,81.7513275146,17.6167011261,false,,,ButterflyIndia,Sathyanarayana Srinivasan,http://indiabiodiversity.org/user/show/3365,19/09/2013,14/01/2015
273366,http://indiabiodiversity.org/observation/show/273366,http://indiabiodiversity.org/biodiv/observations/b8a331ea-e4ae-4e6b-90cb-c4d7711498a0/265.JPG,Papilio demoleus,Lime Butterfly,2,1,NO,Arthropods,Forest,30/10/2011,"Andhra Pradesh 533295, India",Approximate,81.6934661865,17.6086616516,false,,,ButterflyIndia,Sathyanarayana Srinivasan,http://indiabiodiversity.org/user/show/3365,24/05/2013,14/01/2015
363047,http://indiabiodiversity.org/observation/show/363047,"http://indiabiodiversity.org/biodiv/observations/2afa32ce-dd87-4b90-ac50-4c8c717299bf/224.JPG, http://indiabiodiversity.org/biodiv/observations/2afa32ce-dd87-4b90-ac50-4c8c717299bf/998.JPG, http://indiabiodiversity.org/biodiv/observations/2afa32ce-dd87-4b90-ac50-4c8c717299bf/852.JPG, http://indiabiodiversity.org/biodiv/observations/2afa32ce-dd87-4b90-ac50-4c8c717299bf/699.JPG, http://indiabiodiversity.org/biodiv/observations/2afa32ce-dd87-4b90-ac50-4c8c717299bf/16.JPG, http://indiabiodiversity.org/biodiv/observations/2afa32ce-dd87-4b90-ac50-4c8c717299bf/821.JPG",Papilio demoleus,Common Lime Butterfly,1,0,NO,Arthropods,Forest,28/05/2013,"Malebennur, Karnataka 577530, India",Approximate,75.7397384644,14.3518886566,false,<p>	Observed at town reserve forest area after with in week of heavy first rain.</p>,,ButterflyIndia,NAGABHUSHAN JYOTHI,http://indiabiodiversity.org/user/show/5802,12/01/2015,13/01/2015
362922,http://indiabiodiversity.org/observation/show/362922,http://indiabiodiversity.org/biodiv/observations/ccc97fdc-3332-4e66-9035-9cf7dfb10aa7/738.jpg,Papilio polytes,Common Mormon Larva,1,0,NO,Arthropods,Urban,24/12/2014,"Udumalpet, Tamil Nadu, India",Approximate,77.2514419556,10.584569931,false,,,ButterflyIndia,sivakumar vk,http://indiabiodiversity.org/user/show/3033,10/01/2015,12/01/2015
362923,http://indiabiodiversity.org/observation/show/362923,http://indiabiodiversity.org/biodiv/observations/ccc97fdc-3332-4e66-9035-9cf7dfb10aa7/154.JPG,Papilio polytes,Common Mormon,1,0,NO,Arthropods,Urban,14/10/2014,"Udumalpet, Tamil Nadu, India",Approximate,77.2514419556,10.584569931,false,,,ButterflyIndia,sivakumar vk,http://indiabiodiversity.org/user/show/3033,10/01/2015,12/01/2015
362887,http://indiabiodiversity.org/observation/show/362887,"http://indiabiodiversity.org/biodiv/observations/62a4d6f7-c4ab-4edd-b277-4222f2195dad/844.jpeg, http://indiabiodiversity.org/biodiv/observations/62a4d6f7-c4ab-4edd-b277-4222f2195dad/133.jpeg",Graphium doson,Common Jay,1,0,NO,Arthropods,Forest,05/01/2015,"Arunagiri Forest Park, Thiruvannammalai, Tamil Nadu 606603, India",Approximate,79.0493774414,12.2252731323,false,,,ButterflyIndia,Pamela,http://indiabiodiversity.org/user/show/3619,09/01/2015,09/01/2015
356553,http://indiabiodiversity.org/observation/show/356553,http://indiabiodiversity.org/biodiv/observations/a2e7ce7c-a98f-46f0-a5c5-778de03f3639/604.jpg,Papilio polymnestor,Blue Mormon,3,0,NO,Arthropods,Swamp,31/10/2014, st joseph college for women Alappuzha,Approximate,76.3290863037,9.4987077713,false,,"atree cerc, bioblitz, jalapadom, st joseph's college for women, salila wet land study centre, vembanad","Vembanad Wetland Conservation Program, ButterflyIndia",St.Joseph's College For Women,http://indiabiodiversity.org/user/show/3173,31/10/2014,09/01/2015
362456,http://indiabiodiversity.org/observation/show/362456,http://indiabiodiversity.org/biodiv/observations/4921c512-9660-4c37-aa08-70cd812a6936/214.jpg,Papilio paris,Paris Peacock,1,0,NO,Arthropods,Thicket,21/11/2014,"Tuting, 791105",Accurate,94.8949279785,28.9930171967,false,,,"Northeast India Biodiversity, ButterflyIndia",PS Vidwansa,http://indiabiodiversity.org/user/show/6572,05/01/2015,08/01/2015
362455,http://indiabiodiversity.org/observation/show/362455,http://indiabiodiversity.org/biodiv/observations/df9851c9-d582-40e2-a747-c49078949caf/75.jpg,Troides minos,Southern Birdwing,2,0,NO,Arthropods,Urban,14/11/2014,"PTP Nagar, Trivandrum, Kerala, India",Approximate,76.9542236328,8.4813919067,false,,"butterfly, southern birdwing",ButterflyIndia,Shail Mohan,http://indiabiodiversity.org/user/show/4333,05/01/2015,08/01/2015
362564,http://indiabiodiversity.org/observation/show/362564,"http://indiabiodiversity.org/biodiv/observations/dc9c6edf-00d8-44d6-b1b6-7c95f69bcd9a/399.jpeg, http://indiabiodiversity.org/biodiv/observations/dc9c6edf-00d8-44d6-b1b6-7c95f69bcd9a/694.jpeg, http://indiabiodiversity.org/biodiv/observations/dc9c6edf-00d8-44d6-b1b6-7c95f69bcd9a/586.jpeg",Papilio crino,Common Banded Peacock,1,0,NO,Arthropods,Forest,07/01/2015,"Arunagiri Forest Park, Thiruvannammalai, Tamil Nadu 606603, India",Accurate,79.0488586426,12.2260704041,false,,,ButterflyIndia,Pamela,http://indiabiodiversity.org/user/show/3619,07/01/2015,07/01/2015
362461,http://indiabiodiversity.org/observation/show/362461,http://indiabiodiversity.org/biodiv/observations/8af478a9-a9e0-4d81-80ff-0738deddc8a1/539.jpg,Graphium sarpedon,Common Blue Bottle,1,0,NO,Arthropods,Rocky Outcrops,20/11/2014,"Tuting, 791105",Accurate,94.8949279785,28.9930171967,false,,,"Northeast India Biodiversity, ButterflyIndia",PS Vidwansa,http://indiabiodiversity.org/user/show/6572,05/01/2015,06/01/2015
349061,http://indiabiodiversity.org/observation/show/349061,http://indiabiodiversity.org/biodiv/observations/352e4fed-328e-4b81-87c0-bb12cee861ad/167.JPG,Papilio demoleus,Lime Butterfly,3,0,NO,Arthropods,Others,27/10/2009,"Yercaud, Tamil Nadu, India",Approximate,78.2092590332,11.7752513885,false,,,ButterflyIndia,Ravindranath Shanmugam,http://indiabiodiversity.org/user/show/5719,23/07/2014,01/01/2015
361294,http://indiabiodiversity.org/observation/show/361294,"http://indiabiodiversity.org/biodiv/observations/9946579c-6da1-473d-80b1-efc5321f38b3/451.jpeg, http://indiabiodiversity.org/biodiv/observations/9946579c-6da1-473d-80b1-efc5321f38b3/363.jpeg",Pachliopta hector,Crimson Rose,1,0,NO,Arthropods,Thicket,24/12/2014,"Arunagiri Forest Park, Thiruvannammalai, Tamil Nadu 606603, India",Accurate,79.0556411743,12.2202396393,false,"<p>	I was walking on the hill when I was drawn by some sort of commotion on the ground. It was 2 butterflies flapping around in the grass and stones, quite violently.&nbsp;When I looked, it appeared to be 2 Crimson Rose butterflies mating, except that the underneath one was really struggling. As I watched, she eventually struggled free and they both flew off in different directions.</p>",,ButterflyIndia,Pamela,http://indiabiodiversity.org/user/show/3619,25/12/2014,25/12/2014
361165,http://indiabiodiversity.org/observation/show/361165,"http://indiabiodiversity.org/biodiv/observations/5337d10d-2bb7-434b-aa70-5985523aebcd/771.jpg, http://indiabiodiversity.org/biodiv/observations/5337d10d-2bb7-434b-aa70-5985523aebcd/964.jpg, http://indiabiodiversity.org/biodiv/observations/5337d10d-2bb7-434b-aa70-5985523aebcd/527.jpg, http://indiabiodiversity.org/biodiv/observations/5337d10d-2bb7-434b-aa70-5985523aebcd/756.jpg",Papilio demoleus,Lime Butterfly,1,0,NO,Arthropods,Agriculture,23/12/2014,"Thiruvannammalai, Tamil Nadu, India",Accurate,79.0746994019,12.2252845764,false,<p>	Sitting very still on a citrus tree.</p>,,ButterflyIndia,V.Arun,http://indiabiodiversity.org/user/show/6381,23/12/2014,23/12/2014
360857,http://indiabiodiversity.org/observation/show/360857,http://indiabiodiversity.org/biodiv/observations/8789db4e-54e1-482d-a0af-1b443dfcd292/356.jpeg,Pachliopta aristolochiae,Common Rose,2,0,NO,Arthropods,Forest,03/12/2014,"My garden, Tiruvannamalai",Accurate,79.0555038452,12.2194852829,false,<p>	Flying around in the forest by the side of a path.</p>,,ButterflyIndia,Pamela,http://indiabiodiversity.org/user/show/3619,20/12/2014,23/12/2014
329265,http://indiabiodiversity.org/observation/show/329265,http://indiabiodiversity.org/biodiv/observations/b8c00dee-f9c6-432d-8363-3abce2400551/308.jpg,Papilio polytes,Common Mormon,1,0,NO,Arthropods,Others,16/06/2011,bangalore,Approximate,77.5945663452,12.9715986252,false,ID curated at http://www.inaturalist.org/observations/371266,,ButterflyIndia,Rohit George,http://indiabiodiversity.org/user/show/4105,17/09/2013,23/12/2014
361059,http://indiabiodiversity.org/observation/show/361059,"http://indiabiodiversity.org/biodiv/observations/840680bd-d077-444b-b255-1b7d060af7a6/125.jpeg, http://indiabiodiversity.org/biodiv/observations/840680bd-d077-444b-b255-1b7d060af7a6/195.jpeg, http://indiabiodiversity.org/biodiv/observations/840680bd-d077-444b-b255-1b7d060af7a6/901.jpeg",Papilio demoleus,Lime Butterfly,2,0,NO,Arthropods,Others,02/08/2014,"My garden, Tiruvannamalai",Accurate,79.0556411743,12.2202396393,false,<p>	rural garden</p>,,ButterflyIndia,Pamela,http://indiabiodiversity.org/user/show/3619,22/12/2014,23/12/2014
361061,http://indiabiodiversity.org/observation/show/361061,"http://indiabiodiversity.org/biodiv/observations/0bb04293-f7f4-4094-b5f5-c6c8c885b0af/683.jpeg, http://indiabiodiversity.org/biodiv/observations/0bb04293-f7f4-4094-b5f5-c6c8c885b0af/969.jpeg",Graphium nomius,Spot Swordtail,2,0,NO,Arthropods,Others,10/08/2014,"My garden, Tiruvannamalai",Accurate,79.0556411743,12.2202396393,false,"<p>	Rural garden. This butterfly flew through my garden, stopped for 30 seconds on this leaf, then flew off. Never seen it before, or since. Had the wrong settings on the camera, but snapped anyway and got this result!</p>",,ButterflyIndia,Pamela,http://indiabiodiversity.org/user/show/3619,22/12/2014,23/12/2014
361066,http://indiabiodiversity.org/observation/show/361066,"http://indiabiodiversity.org/biodiv/observations/0d7c70c5-df45-41d0-bba4-6dafc15e485d/523.jpeg, http://indiabiodiversity.org/biodiv/observations/0d7c70c5-df45-41d0-bba4-6dafc15e485d/897.jpeg, http://indiabiodiversity.org/biodiv/observations/0d7c70c5-df45-41d0-bba4-6dafc15e485d/681.jpeg, http://indiabiodiversity.org/biodiv/observations/0d7c70c5-df45-41d0-bba4-6dafc15e485d/527.jpeg",Pachliopta hector,Crimson Rose,2,0,NO,Arthropods,Others,01/08/2014,"My garden, Tiruvannamalai",Accurate,79.0556411743,12.2202396393,false,<p>	rural garden</p>,,ButterflyIndia,Pamela,http://indiabiodiversity.org/user/show/3619,22/12/2014,23/12/2014
361068,http://indiabiodiversity.org/observation/show/361068,"http://indiabiodiversity.org/biodiv/observations/3f21a720-9c89-43d3-bc9d-d05920ab8492/357.jpeg, http://indiabiodiversity.org/biodiv/observations/3f21a720-9c89-43d3-bc9d-d05920ab8492/22.jpeg, http://indiabiodiversity.org/biodiv/observations/3f21a720-9c89-43d3-bc9d-d05920ab8492/787.jpeg",Papilio polytes,Common Mormon (Female),2,0,NO,Arthropods,Others,09/08/2014,"My garden, Tiruvannamalai",Accurate,79.0556411743,12.2202396393,false,<p>	rural garden</p>,,ButterflyIndia,Pamela,http://indiabiodiversity.org/user/show/3619,22/12/2014,23/12/2014
361074,http://indiabiodiversity.org/observation/show/361074,"http://indiabiodiversity.org/biodiv/observations/008ae760-f4de-4dd6-8b12-99e9c606c998/811.jpeg, http://indiabiodiversity.org/biodiv/observations/008ae760-f4de-4dd6-8b12-99e9c606c998/213.jpeg, http://indiabiodiversity.org/biodiv/observations/008ae760-f4de-4dd6-8b12-99e9c606c998/75.jpeg, http://indiabiodiversity.org/biodiv/observations/008ae760-f4de-4dd6-8b12-99e9c606c998/31.jpeg, http://indiabiodiversity.org/biodiv/observations/008ae760-f4de-4dd6-8b12-99e9c606c998/855.jpeg, http://indiabiodiversity.org/biodiv/observations/008ae760-f4de-4dd6-8b12-99e9c606c998/582.jpeg",Papilio polytes,Common Mormon,2,0,NO,Arthropods,Others,14/08/2014,"My garden, Tiruvannamalai",Accurate,79.0556411743,12.2202396393,false,<p>	RURAL GARDEN</p>,,ButterflyIndia,Pamela,http://indiabiodiversity.org/user/show/3619,22/12/2014,23/12/2014
